session_id,turn_index,request_id,profile,event,kv_incremental_mib,kv_cumulative_mib,resident_kv_mib_before,resident_kv_mib_after,restore_ms,recompute_ms,evicted_kv_mib,budget_hit
session_040,0,session_040_turn_000,h2o_heavy15_recent15,resident,0.232421875,0.232421875,0.0,0.232421875,0.0,0.0,0.0,False
session_038,2,session_038_turn_002,h2o_heavy15_recent15,resident,1.587939453125,4.763818359375,3.17587890625,4.763818359375,0.0,0.0,0.0,False
session_039,2,session_039_turn_002,h2o_heavy15_recent15,resident,3.2373046875,9.7119140625,6.474609375,9.7119140625,0.0,0.0,0.0,False
session_041,0,session_041_turn_000,h2o_heavy15_recent15,resident,0.033203125,0.033203125,0.0,0.033203125,0.0,0.0,0.0,False
session_039,0,session_039_turn_000,h2o_heavy15_recent15,resident,0.751220703125,0.751220703125,0.0,0.751220703125,0.0,0.0,0.0,False
session_040,1,session_040_turn_001,h2o_heavy15_recent15,resident,2.784912109375,5.56982421875,2.784912109375,5.56982421875,0.0,0.0,0.0,False
session_042,0,session_042_turn_000,h2o_heavy15_recent15,resident,0.063916015625,0.063916015625,0.0,0.063916015625,0.0,0.0,0.0,False
session_039,1,session_039_turn_001,h2o_heavy15_recent15,resident,0.940478515625,1.88095703125,0.940478515625,1.88095703125,0.0,0.0,0.0,False
session_041,3,session_041_turn_003,h2o_heavy15_recent15,resident,2.39560546875,9.582421875,7.186816406249999,9.582421875,0.0,0.0,0.0,False
session_043,0,session_043_turn_000,h2o_heavy15_recent15,resident,0.032373046875,0.032373046875,0.0,0.032373046875,0.0,0.0,0.0,False
session_041,1,session_041_turn_001,h2o_heavy15_recent15,resident,0.646630859375,1.29326171875,0.646630859375,1.29326171875,0.0,0.0,0.0,False
session_042,2,session_042_turn_002,h2o_heavy15_recent15,resident,2.89033203125,8.670996093749999,5.7806640625,8.670996093749999,0.0,0.0,0.0,False
session_044,0,session_044_turn_000,h2o_heavy15_recent15,resident,0.07470703125,0.07470703125,0.0,0.07470703125,0.0,0.0,0.0,False
session_041,2,session_041_turn_002,h2o_heavy15_recent15,resident,1.5240234375,4.572070312499999,3.048046875,4.572070312499999,0.0,0.0,0.0,False
session_043,3,session_043_turn_003,h2o_heavy15_recent15,resident,2.1814453124999997,8.725781249999999,6.5443359375,8.725781249999999,0.0,0.0,0.0,False
session_045,0,session_045_turn_000,h2o_heavy15_recent15,resident,0.004150390625,0.004150390625,0.0,0.004150390625,0.0,0.0,0.0,False
session_042,1,session_042_turn_001,h2o_heavy15_recent15,resident,0.98779296875,1.9755859375,0.98779296875,1.9755859375,0.0,0.0,0.0,False
session_043,4,session_043_turn_004,h2o_heavy15_recent15,resident,5.754931640625,28.774658203125,23.0197265625,28.774658203125,0.0,0.0,0.0,False
session_045,1,session_045_turn_001,h2o_heavy15_recent15,resident,0.09877929687499999,0.19755859374999998,0.09877929687499999,0.19755859374999998,0.0,0.0,0.0,False
session_043,1,session_043_turn_001,h2o_heavy15_recent15,resident,0.54453125,1.0890625,0.54453125,1.0890625,0.0,0.0,0.0,False
session_044,2,session_044_turn_002,h2o_heavy15_recent15,resident,2.53671875,7.610156249999999,5.0734375,7.610156249999999,0.0,0.0,0.0,False
session_046,0,session_046_turn_000,h2o_heavy15_recent15,resident,0.0564453125,0.0564453125,0.0,0.0564453125,0.0,0.0,0.0,False
session_043,2,session_043_turn_002,h2o_heavy15_recent15,resident,1.126416015625,3.3792480468750004,2.25283203125,3.3792480468750004,0.0,0.0,0.0,False
session_045,4,session_045_turn_004,h2o_heavy15_recent15,resident,2.08349609375,10.41748046875,8.333984375,10.41748046875,0.0,0.0,0.0,False
session_048,0,session_048_turn_000,h2o_heavy15_recent15,resident,0.09794921875,0.09794921875,0.0,0.09794921875,0.0,0.0,0.0,False
session_044,1,session_044_turn_001,h2o_heavy15_recent15,resident,1.433544921875,2.86708984375,1.433544921875,2.86708984375,0.0,0.0,0.0,False
session_000,0,session_000_turn_000,h2o_heavy20_recent20,resident,0.07998046874999999,0.07998046874999999,0.0,0.07998046874999999,0.0,0.0,0.0,False
session_000,1,session_000_turn_001,h2o_heavy20_recent20,resident,0.6011718749999999,1.2023437499999998,0.6011718749999999,1.2023437499999998,0.0,0.0,0.0,False
session_000,3,session_000_turn_003,h2o_heavy20_recent20,resident,2.5242187499999997,10.096874999999999,7.57265625,10.096874999999999,0.0,0.0,0.0,False
session_014,3,session_014_turn_003,h2o_heavy20_recent20,resident,8.574609375,34.2984375,25.723828124999997,34.2984375,0.0,0.0,0.0,False
session_001,0,session_001_turn_000,h2o_heavy20_recent20,resident,0.33134765624999996,0.33134765624999996,0.0,0.33134765624999996,0.0,0.0,0.0,False
session_000,2,session_000_turn_002,h2o_heavy20_recent20,resident,1.3869140624999998,4.1607421874999995,2.7738281249999996,4.1607421874999995,0.0,0.0,0.0,False
session_001,1,session_001_turn_001,h2o_heavy20_recent20,resident,3.4593749999999996,6.918749999999999,3.4593749999999996,6.918749999999999,0.0,0.0,0.0,False
session_002,0,session_002_turn_000,h2o_heavy20_recent20,resident,0.007031249999999999,0.007031249999999999,0.0,0.007031249999999999,0.0,0.0,0.0,False
session_003,1,session_003_turn_001,h2o_heavy20_recent20,resident,1.585546875,3.17109375,1.585546875,3.17109375,0.0,0.0,0.0,False
session_002,1,session_002_turn_001,h2o_heavy20_recent20,resident,2.23681640625,4.4736328125,2.23681640625,4.4736328125,0.0,0.0,0.0,False
session_003,0,session_003_turn_000,h2o_heavy20_recent20,resident,0.04130859375,0.04130859375,0.0,0.04130859375,0.0,0.0,0.0,False
session_004,1,session_004_turn_001,h2o_heavy20_recent20,resident,1.0160156249999999,2.0320312499999997,1.0160156249999999,2.0320312499999997,0.0,0.0,0.0,False
session_003,2,session_003_turn_002,h2o_heavy20_recent20,resident,3.0779296874999997,9.2337890625,6.1558593749999995,9.2337890625,0.0,0.0,0.0,False
session_004,0,session_004_turn_000,h2o_heavy20_recent20,resident,0.34277343749999994,0.34277343749999994,0.0,0.34277343749999994,0.0,0.0,0.0,False
session_005,1,session_005_turn_001,h2o_heavy20_recent20,resident,1.4238281249999998,2.8476562499999996,1.4238281249999998,2.8476562499999996,0.0,0.0,0.0,False
session_004,2,session_004_turn_002,h2o_heavy20_recent20,resident,2.1427734375,6.4283203124999995,4.285546875,6.4283203124999995,0.0,0.0,0.0,False
session_005,0,session_005_turn_000,h2o_heavy20_recent20,resident,0.037792968749999996,0.037792968749999996,0.0,0.037792968749999996,0.0,0.0,0.0,False
session_007,1,session_007_turn_001,h2o_heavy20_recent20,resident,1.6505859374999998,3.3011718749999996,1.6505859374999998,3.3011718749999996,0.0,0.0,0.0,False
session_004,3,session_004_turn_003,h2o_heavy20_recent20,resident,3.4145507812499996,13.658203124999998,10.243652343749998,13.658203124999998,0.0,0.0,0.0,False
session_006,0,session_006_turn_000,h2o_heavy20_recent20,resident,0.26103515624999996,0.26103515624999996,0.0,0.26103515624999996,0.0,0.0,0.0,False
session_008,2,session_008_turn_002,h2o_heavy20_recent20,resident,0.734765625,2.204296875,1.46953125,2.204296875,0.0,0.0,0.0,False
session_005,2,session_005_turn_002,h2o_heavy20_recent20,resident,2.66220703125,7.986621093749999,5.3244140625,7.986621093749999,0.0,0.0,0.0,False
session_007,0,session_007_turn_000,h2o_heavy20_recent20,resident,0.08789062499999999,0.08789062499999999,0.0,0.08789062499999999,0.0,0.0,0.0,False
session_008,3,session_008_turn_003,h2o_heavy20_recent20,resident,0.8630859375,3.45234375,2.5892578124999996,3.45234375,0.0,0.0,0.0,False
session_006,1,session_006_turn_001,h2o_heavy20_recent20,resident,3.14560546875,6.2912109375,3.14560546875,6.2912109375,0.0,0.0,0.0,False
session_008,0,session_008_turn_000,h2o_heavy20_recent20,resident,0.00439453125,0.00439453125,0.0,0.00439453125,0.0,0.0,0.0,False
session_009,0,session_009_turn_000,h2o_heavy20_recent20,resident,0.5888671874999999,0.5888671874999999,0.0,0.5888671874999999,0.0,0.0,0.0,False
session_007,2,session_007_turn_002,h2o_heavy20_recent20,resident,3.0682617187499996,9.204785156249999,6.136523437499999,9.204785156249999,0.0,0.0,0.0,False
session_008,1,session_008_turn_001,h2o_heavy20_recent20,resident,0.1001953125,0.200390625,0.1001953125,0.200390625,0.0,0.0,0.0,False
session_010,1,session_010_turn_001,h2o_heavy20_recent20,resident,1.5389648437499999,3.0779296874999997,1.5389648437499999,3.0779296874999997,0.0,0.0,0.0,False
session_038,0,session_038_turn_000,h2o_heavy20_recent20,resident,0.056249999999999994,0.056249999999999994,0.0,0.056249999999999994,0.0,0.0,0.0,False
session_038,1,session_038_turn_001,h2o_heavy20_recent20,resident,1.0353515624999998,2.0707031249999996,1.0353515624999998,2.0707031249999996,0.0,0.0,0.0,False
session_038,3,session_038_turn_003,h2o_heavy20_recent20,resident,3.5999999999999996,14.399999999999999,10.799999999999999,14.399999999999999,0.0,0.0,0.0,False
session_055,1,session_055_turn_001,h2o_heavy20_recent20,resident,10.0423828125,20.084765625,10.0423828125,20.084765625,0.0,0.0,0.0,False
session_040,0,session_040_turn_000,h2o_heavy20_recent20,resident,0.24609374999999997,0.24609374999999997,0.0,0.24609374999999997,0.0,0.0,0.0,False
session_038,2,session_038_turn_002,h2o_heavy20_recent20,resident,1.6813476562499998,5.0440429687499995,3.3626953124999996,5.0440429687499995,0.0,0.0,0.0,False
session_039,2,session_039_turn_002,h2o_heavy20_recent20,resident,3.4277343749999996,10.283203124999998,6.855468749999999,10.283203124999998,0.0,0.0,0.0,False
session_041,0,session_041_turn_000,h2o_heavy20_recent20,resident,0.03515625,0.03515625,0.0,0.03515625,0.0,0.0,0.0,False
session_039,0,session_039_turn_000,h2o_heavy20_recent20,resident,0.7954101562499999,0.7954101562499999,0.0,0.7954101562499999,0.0,0.0,0.0,False
session_040,1,session_040_turn_001,h2o_heavy20_recent20,resident,2.9487304687499996,5.897460937499999,2.9487304687499996,5.897460937499999,0.0,0.0,0.0,False
session_042,0,session_042_turn_000,h2o_heavy20_recent20,resident,0.06767578125,0.06767578125,0.0,0.06767578125,0.0,0.0,0.0,False
session_039,1,session_039_turn_001,h2o_heavy20_recent20,resident,0.9958007812499999,1.9916015624999999,0.9958007812499999,1.9916015624999999,0.0,0.0,0.0,False
session_041,3,session_041_turn_003,h2o_heavy20_recent20,resident,2.5365234374999996,10.146093749999999,7.609570312499999,10.146093749999999,0.0,0.0,0.0,False
session_043,0,session_043_turn_000,h2o_heavy20_recent20,resident,0.034277343749999994,0.034277343749999994,0.0,0.034277343749999994,0.0,0.0,0.0,False
session_041,1,session_041_turn_001,h2o_heavy20_recent20,resident,0.6846679687499999,1.3693359374999998,0.6846679687499999,1.3693359374999998,0.0,0.0,0.0,False
session_042,2,session_042_turn_002,h2o_heavy20_recent20,resident,3.0603515624999997,9.1810546875,6.1207031249999995,9.1810546875,0.0,0.0,0.0,False
session_044,0,session_044_turn_000,h2o_heavy20_recent20,resident,0.07910156249999999,0.07910156249999999,0.0,0.07910156249999999,0.0,0.0,0.0,False
session_041,2,session_041_turn_002,h2o_heavy20_recent20,resident,1.6136718749999999,4.841015625,3.2273437499999997,4.841015625,0.0,0.0,0.0,False
session_043,3,session_043_turn_003,h2o_heavy20_recent20,resident,2.309765625,9.2390625,6.9292968749999995,9.2390625,0.0,0.0,0.0,False
session_045,0,session_045_turn_000,h2o_heavy20_recent20,resident,0.00439453125,0.00439453125,0.0,0.00439453125,0.0,0.0,0.0,False
session_042,1,session_042_turn_001,h2o_heavy20_recent20,resident,1.0458984375,2.091796875,1.0458984375,2.091796875,0.0,0.0,0.0,False
session_043,4,session_043_turn_004,h2o_heavy20_recent20,resident,6.09345703125,30.46728515625,24.373828125,30.46728515625,0.0,0.0,0.0,False
session_045,1,session_045_turn_001,h2o_heavy20_recent20,resident,0.10458984375,0.2091796875,0.10458984375,0.2091796875,0.0,0.0,0.0,False
session_043,1,session_043_turn_001,h2o_heavy20_recent20,resident,0.5765625,1.153125,0.5765625,1.153125,0.0,0.0,0.0,False
session_044,2,session_044_turn_002,h2o_heavy20_recent20,resident,2.6859374999999996,8.057812499999999,5.371874999999999,8.057812499999999,0.0,0.0,0.0,False
session_046,0,session_046_turn_000,h2o_heavy20_recent20,resident,0.059765624999999996,0.059765624999999996,0.0,0.059765624999999996,0.0,0.0,0.0,False
session_043,2,session_043_turn_002,h2o_heavy20_recent20,resident,1.19267578125,3.5780273437499996,2.3853515625,3.5780273437499996,0.0,0.0,0.0,False
session_045,4,session_045_turn_004,h2o_heavy20_recent20,resident,2.2060546875,11.0302734375,8.82421875,11.0302734375,0.0,0.0,0.0,False
session_048,0,session_048_turn_000,h2o_heavy20_recent20,resident,0.10371093749999999,0.10371093749999999,0.0,0.10371093749999999,0.0,0.0,0.0,False
session_044,1,session_044_turn_001,h2o_heavy20_recent20,resident,1.51787109375,3.0357421875,1.51787109375,3.0357421875,0.0,0.0,0.0,False
